date,open,high,low,close,volume
2025-11-10,395.0,413.75,356.1,403.1,131582855
2025-11-11,401.0,417.9,400.0,415.35,23092558
2025-11-12,415.0,425.25,408.05,421.2,9170713
2025-11-13,421.2,429.0,397.0,400.15,6937199
2025-11-14,399.05,411.0,388.7,409.05,9263600
2025-11-17,409.05,438.85,408.3,431.45,9096098
2025-11-18,431.0,435.85,417.85,424.8,6741963
2025-11-19,421.95,432.7,409.3,428.75,6471692
2025-11-20,429.55,429.9,413.55,416.7,2709834
2025-11-21,411.1,420.4,410.55,417.45,1714811
2025-11-24,415.1,418.15,410.5,414.5,831033
2025-11-25,412.95,426.7,412.95,414.95,2351418
2025-11-26,417.9,423.9,403.0,405.0,2012117
2025-11-27,405.5,410.0,401.15,407.7,1556591
2025-11-28,415.0,428.9,408.05,410.45,6610736
2025-12-01,428.0,448.8,417.05,430.5,32012544
2025-12-02,430.0,431.6,422.25,425.95,4020017
2025-12-03,424.95,424.95,408.3,410.15,2540482
2025-12-04,410.15,411.25,402.0,405.55,2130780
2025-12-05,405.0,419.75,402.0,417.2,2442116
2025-12-08,412.1,414.3,403.2,407.9,2797687
2025-12-09,408.6,417.85,402.0,408.45,2266469
2025-12-10,415.0,415.0,403.2,405.25,1395446
2025-12-11,405.3,407.75,402.7,405.95,1298605
2025-12-12,408.0,408.9,404.5,405.95,779542
2025-12-15,407.65,408.5,403.6,405.2,510615
2025-12-16,405.2,408.4,402.15,405.1,675444
2025-12-17,405.1,407.65,402.0,404.3,704061
2025-12-18,404.0,417.2,403.2,410.05,2404530
2025-12-19,418.0,477.7,417.95,467.7,21225921
2025-12-22,467.7,495.0,454.65,467.05,20261368
2025-12-23,463.0,492.8,453.1,465.8,11216224
2025-12-24,471.9,473.8,447.85,452.0,3500079
2025-12-26,458.25,470.0,447.0,451.05,4910140
2025-12-29,452.1,456.35,444.0,452.35,1937045
2025-12-30,452.35,465.75,450.25,460.8,2963184
