Date,Open,High,Low,Close,Volume
2025-10-28,316.1000061035156,318.29998779296875,308.70001220703125,312.6000061035156,9270341
2025-10-29,313.0,313.5,307.5,310.79998779296875,3630708
2025-10-30,310.79998779296875,328.79998779296875,309.6000061035156,326.79998779296875,27939518
2025-10-31,326.95001220703125,333.29998779296875,322.25,324.20001220703125,14315497
2025-11-03,325.6499938964844,335.70001220703125,325.0,334.25,7344038
2025-11-04,335.3999938964844,336.0,330.1499938964844,331.45001220703125,3901005
2025-11-06,331.04998779296875,332.3500061035156,324.6000061035156,327.04998779296875,4018689
2025-11-07,324.1499938964844,345.3999938964844,322.6000061035156,338.1000061035156,13494106
2025-11-10,338.8999938964844,338.95001220703125,332.95001220703125,333.54998779296875,3483201
2025-11-11,332.8999938964844,333.8999938964844,322.6000061035156,329.3500061035156,4844131
2025-11-12,329.3500061035156,333.1000061035156,327.8999938964844,329.6000061035156,2257142
2025-11-13,328.0,335.0,328.0,331.79998779296875,2993535
2025-11-14,330.25,334.1499938964844,328.25,331.3999938964844,1639627
2025-11-17,332.5,337.1000061035156,331.29998779296875,334.79998779296875,2075864
2025-11-18,336.0,336.5,330.5,333.1000061035156,2174919
2025-11-19,332.79998779296875,335.6499938964844,330.1000061035156,330.6499938964844,1918944
2025-11-20,331.95001220703125,332.8999938964844,327.1000061035156,327.8500061035156,1938976
2025-11-21,327.0,328.8999938964844,324.20001220703125,325.6499938964844,2675777
2025-11-24,325.6499938964844,333.95001220703125,323.29998779296875,331.8500061035156,3631529
2025-11-25,333.95001220703125,346.79998779296875,332.29998779296875,345.45001220703125,12471895
2025-11-26,346.95001220703125,350.79998779296875,344.3999938964844,349.79998779296875,5456898
2025-11-27,350.0,353.3999938964844,349.3999938964844,351.75,3510742
2025-11-28,353.0,360.1499938964844,351.0,358.04998779296875,8364994
2025-12-01,358.0,360.1499938964844,355.1000061035156,356.1000061035156,4583272
2025-12-02,356.1000061035156,359.0,353.79998779296875,355.75,2767486
2025-12-03,356.0,356.79998779296875,347.29998779296875,350.0,3307025
2025-12-04,349.20001220703125,350.95001220703125,347.70001220703125,349.3999938964844,1540673
2025-12-05,349.3999938964844,360.6000061035156,346.04998779296875,358.75,4438367
2025-12-08,358.70001220703125,358.70001220703125,353.5,357.1000061035156,3662524
2025-12-09,356.70001220703125,366.79998779296875,353.20001220703125,364.04998779296875,5835578
2025-12-10,365.29998779296875,368.95001220703125,357.45001220703125,358.95001220703125,4228919
2025-12-11,361.5,362.25,353.25,354.45001220703125,3905889
2025-12-12,356.5,364.3500061035156,353.8500061035156,362.95001220703125,3678788
2025-12-15,362.70001220703125,362.70001220703125,351.3999938964844,351.79998779296875,4422870
2025-12-16,352.5,353.3999938964844,346.1000061035156,348.04998779296875,3580090
2025-12-17,348.8999938964844,353.3999938964844,344.70001220703125,346.79998779296875,3413456
2025-12-18,347.8999938964844,349.6000061035156,342.70001220703125,344.25,3210234
2025-12-19,345.45001220703125,349.70001220703125,343.45001220703125,348.70001220703125,4825518
2025-12-22,350.04998779296875,352.70001220703125,344.1000061035156,346.1000061035156,4340353
2025-12-23,348.0,348.75,344.29998779296875,346.79998779296875,2418910
2025-12-24,347.0,355.3500061035156,346.25,347.3999938964844,4581179
2025-12-26,348.20001220703125,349.95001220703125,344.0,348.1499938964844,3234018
2025-12-29,349.70001220703125,350.0,344.54998779296875,346.75,2840688
2025-12-30,346.75,351.79998779296875,345.6499938964844,349.29998779296875,17642736
2025-12-31,350.8500061035156,359.6499938964844,349.04998779296875,357.70001220703125,6976404
2026-01-01,357.70001220703125,362.75,353.70001220703125,361.95001220703125,3449064
2026-01-02,363.0,366.29998779296875,359.6499938964844,361.25,2625417
2026-01-05,362.04998779296875,366.5,360.04998779296875,363.29998779296875,2663037
2026-01-06,364.5,369.29998779296875,358.54998779296875,360.6499938964844,3511118
