Date,Open,High,Low,Close,Volume
2025-10-23,612.2999877929688,614.7000122070312,594.75,600.1500244140625,494649
2025-10-24,598.7999877929688,599.6500244140625,570.75,577.25,788455
2025-10-27,576.5,601.6500244140625,576.0,589.8499755859375,1020168
2025-10-28,591.0,622.0,590.9500122070312,618.2000122070312,610072
2025-10-29,622.0,639.7000122070312,598.0,600.4500122070312,1090113
2025-10-30,600.9000244140625,612.9000244140625,600.9000244140625,609.7999877929688,159122
2025-10-31,614.25,627.1500244140625,612.2999877929688,618.1500244140625,609379
2025-11-03,620.0,663.0,607.1500244140625,653.5999755859375,1254314
2025-11-04,662.0,671.9500122070312,635.2000122070312,652.6500244140625,791479
2025-11-06,652.0499877929688,654.9000244140625,621.0499877929688,638.5,560225
2025-11-07,634.6500244140625,641.9500122070312,624.0,627.2000122070312,359161
2025-11-10,630.0,634.0,616.0,620.2000122070312,419581
2025-11-11,622.0,629.2999877929688,617.0499877929688,620.9000244140625,175157
2025-11-12,618.0499877929688,632.5999755859375,617.0,627.25,356041
2025-11-13,625.0,669.0,625.0,654.3499755859375,1072466
2025-11-14,675.9500122070312,731.9000244140625,662.2000122070312,713.7999877929688,5056058
2025-11-17,712.8499755859375,754.7999877929688,677.5999755859375,742.0999755859375,1319952
2025-11-18,744.0499877929688,752.25,717.5499877929688,724.4000244140625,677527
2025-11-19,722.0,729.4000244140625,683.25,695.0499877929688,564836
2025-11-20,700.0,712.4500122070312,690.5,696.1500244140625,305870
2025-11-21,692.0,694.9500122070312,666.2999877929688,677.9000244140625,391448
2025-11-24,679.9000244140625,679.9000244140625,650.5,655.75,226703
2025-11-25,656.0,667.75,652.2000122070312,654.7999877929688,183865
2025-11-26,662.8499755859375,685.6500244140625,656.9500122070312,658.75,265649
2025-11-27,665.25,665.25,638.0999755859375,644.7000122070312,252502
2025-11-28,648.5999755859375,664.0,648.5999755859375,655.8499755859375,195096
2025-12-01,658.5,663.0999755859375,636.0999755859375,640.2000122070312,203639
2025-12-02,640.5999755859375,650.0,630.2000122070312,637.4500122070312,123273
2025-12-03,637.6500244140625,644.75,628.7999877929688,630.8499755859375,146896
2025-12-04,630.8499755859375,633.9500122070312,620.0,624.2999877929688,144192
2025-12-05,623.7999877929688,656.0,616.25,635.7999877929688,578869
2025-12-08,638.2999877929688,654.4000244140625,612.0999755859375,615.2000122070312,286478
2025-12-09,613.0,640.0,609.25,635.2999877929688,230931
2025-12-10,637.2000122070312,648.0,629.0999755859375,633.2000122070312,138972
2025-12-11,633.5,643.4000244140625,628.5,637.9500122070312,81099
2025-12-12,640.5,644.7999877929688,630.4000244140625,636.3499755859375,102647
2025-12-15,635.7000122070312,639.9500122070312,631.0999755859375,636.5,74080
2025-12-16,635.9000244140625,644.7999877929688,630.0,641.8499755859375,111114
2025-12-17,641.0,643.9500122070312,630.0,630.3499755859375,58282
2025-12-18,630.0,650.5499877929688,626.2999877929688,648.9000244140625,233900
2025-12-19,648.9000244140625,664.0,635.6500244140625,655.6500244140625,155214
2025-12-22,655.9500122070312,692.5,655.9500122070312,687.4000244140625,521846
2025-12-23,690.0,698.0,676.9500122070312,688.5999755859375,193115
2025-12-24,690.0,697.8499755859375,673.75,677.0999755859375,65488
2025-12-26,684.0,704.6500244140625,678.0999755859375,682.0,268001
2025-12-29,682.0,687.7999877929688,652.0,667.4000244140625,146265
2025-12-30,665.0,675.0,645.7999877929688,662.7000122070312,74468
2025-12-31,666.0499877929688,684.9000244140625,660.1500244140625,680.75,71456
2026-01-01,672.2999877929688,686.2000122070312,669.0,676.5,66010
2026-01-02,671.0,677.25,649.2000122070312,661.4000244140625,177103
2026-01-05,661.4000244140625,668.9000244140625,654.7999877929688,665.8499755859375,136207
2026-01-06,664.7000122070312,668.2000122070312,639.0,664.5,256926
2026-01-07,677.9000244140625,697.0499877929688,660.1500244140625,692.9000244140625,260389
2026-01-08,694.2999877929688,696.5,655.0999755859375,670.3499755859375,340337
2026-01-09,667.0,671.75,636.5,650.4500122070312,306849
2026-01-12,647.5,682.0,625.0,674.7000122070312,257445
2026-01-13,682.7000122070312,684.0999755859375,661.0,677.0999755859375,146299
2026-01-14,675.0,685.4000244140625,659.9000244140625,681.25,143977
2026-01-16,672.5999755859375,684.9500122070312,666.5499877929688,675.6500244140625,185922
2026-01-19,675.6500244140625,679.5499877929688,652.0,663.4000244140625,168877
2026-01-20,660.0,670.2999877929688,650.0,663.8499755859375,92598
2026-01-21,663.0,668.0,641.0499877929688,659.4000244140625,150125
2026-01-22,667.9000244140625,668.7000122070312,657.5,664.5999755859375,160193
2026-01-23,664.0,664.0,644.25,650.0499877929688,62983
2026-01-27,653.25,658.7999877929688,636.0,654.4500122070312,79943
2026-01-28,652.9000244140625,677.0,649.4500122070312,675.9000244140625,58797
2026-01-29,674.0,681.75,669.0499877929688,677.5,97187
2026-01-30,672.5999755859375,688.0,671.8499755859375,684.25,150924
2026-02-02,675.6500244140625,694.7000122070312,665.9000244140625,688.9000244140625,105272
2026-02-03,709.0,735.0,698.0,721.9000244140625,357804
2026-02-04,735.0,789.0,728.4000244140625,773.9500122070312,1398936
2026-02-05,779.0,822.0,758.0499877929688,790.2000122070312,975676
2026-02-06,783.0,795.0499877929688,776.0999755859375,784.6500244140625,143053
2026-02-09,785.0,808.4500122070312,782.6500244140625,787.1500244140625,175408
2026-02-10,787.9000244140625,801.5999755859375,782.0,790.5,234483
2026-02-11,795.0,806.9000244140625,778.4000244140625,780.7000122070312,87017
2026-02-12,780.7000122070312,795.5,768.5499877929688,772.25,130371
2026-02-13,766.3499755859375,792.5999755859375,762.0,784.5499877929688,226247
2026-02-16,787.0,812.4000244140625,784.0999755859375,793.8499755859375,190406
2026-02-17,794.0,799.0,780.0,788.5,105260
2026-02-18,790.0,809.9000244140625,790.0,794.4500122070312,243481
2026-02-19,805.0,805.0,773.0,792.4000244140625,172613
2026-02-20,790.0,799.3499755859375,774.4500122070312,780.0999755859375,114497
2026-02-23,785.0,787.9500122070312,766.2000122070312,779.0499877929688,113852
2026-02-24,777.0,782.75,765.7000122070312,774.0,73141
2026-02-25,772.7000122070312,794.5499877929688,766.0999755859375,788.5999755859375,91319
2026-02-26,785.9000244140625,799.0,782.3499755859375,787.6500244140625,128214
2026-02-27,787.6500244140625,788.7000122070312,776.4000244140625,780.3499755859375,75701
2026-03-02,773.0999755859375,789.0,750.7999877929688,773.4000244140625,331860
2026-03-04,762.0,769.7999877929688,751.2000122070312,763.4000244140625,126682
2026-03-05,761.0,769.4000244140625,732.0499877929688,751.5499877929688,302368
2026-03-06,758.0,776.0499877929688,755.1500244140625,765.8499755859375,66949
2026-03-09,751.0,781.0,732.2999877929688,770.5,130125
2026-03-10,776.7999877929688,797.5,772.25,788.9000244140625,152776
2026-03-11,795.0,797.9000244140625,775.5999755859375,781.5499877929688,58499
2026-03-12,778.0,820.4000244140625,768.9500122070312,799.1500244140625,173593
2026-03-13,799.0,799.0,759.5,768.7999877929688,169219
2026-03-16,767.7000122070312,784.2000122070312,744.0,747.5999755859375,166039
2026-03-17,750.0,767.8499755859375,746.0,752.2000122070312,93639
2026-03-18,752.0,775.3499755859375,752.0,767.9000244140625,96064
2026-03-19,751.5999755859375,772.5,747.75,757.4500122070312,82510
2026-03-20,760.5999755859375,788.5999755859375,758.2999877929688,782.9500122070312,84344
2026-03-23,771.2000122070312,775.0,758.2999877929688,767.4000244140625,105568
2026-03-24,789.9000244140625,795.5999755859375,769.5999755859375,790.5999755859375,95323
2026-03-25,795.5999755859375,814.5,768.5,773.5999755859375,416242
2026-03-27,773.5999755859375,789.0,758.5,767.8499755859375,260648
2026-03-30,756.25,777.8499755859375,755.5999755859375,772.7999877929688,235675
2026-04-01,775.5499877929688,797.0,773.0,782.0999755859375,437816
2026-04-02,777.0,780.0,765.2000122070312,774.8499755859375,71487
2026-04-06,770.0,783.9500122070312,762.4500122070312,775.6500244140625,48559
2026-04-07,774.0,789.4500122070312,769.4500122070312,778.7000122070312,190060
2026-04-08,812.5499877929688,816.0,787.0499877929688,798.5,179816
